Price,Apartment type,Minutes to metro,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation_Designer,Renovation_European-style renovation,Renovation_Without renovation
15.781444038250179,0,5.0,2.0,52.5,28.7,11.0,3.0,20,False,False,False
15.785186200071957,0,5.0,2.0,52.5,28.7,11.0,5.0,20,False,False,False
15.564710586686562,0,20.0,1.0,35.4,14.9,9.4,10.0,17,False,False,False
16.035439974118965,0,8.0,3.0,70.28,36.4,13.6,22.0,14,False,False,False
15.461389940415483,0,16.0,2.0,34.52,23.3,3.0,9.0,20,False,False,False
15.111615132662196,0,11.0,0.0,22.9,14.9,8.5,10.0,20,False,False,False
15.829357154019974,0,12.0,2.0,45.36,24.7,9.8,16.0,20,False,False,False
15.30523387047224,0,11.0,2.0,33.5,19.9,5.4,11.0,20,False,False,False
15.946574796022867,0,12.0,3.0,72.19,44.5,10.3,4.0,20,False,False,False
15.728449510606545,0,12.0,2.0,49.91,27.6,11.2,5.0,20,False,False,False
15.636458534345891,0,13.0,2.0,46.07,29.0,5.8,3.0,14,False,False,False
16.05160696281393,0,9.0,3.0,60.7,32.8,11.7,8.0,14,False,False,False
15.981790013673244,0,9.0,3.0,67.4,36.2,12.2,2.0,14,False,False,False
16.041174109042085,0,7.0,3.0,60.7,32.8,11.7,4.0,14,False,False,False
15.565527991508416,0,7.0,1.0,35.1,19.9,9.5,13.0,14,False,False,False
15.823282479216195,0,7.0,2.0,44.2,24.5,10.3,12.0,14,False,False,False
15.784610029957319,0,7.0,2.0,43.3,24.0,10.2,4.0,14,False,False,False
16.065082351894652,0,7.0,3.0,67.3,36.2,12.2,5.0,14,False,False,False
16.019501304176487,0,7.0,3.0,68.1,36.6,12.3,2.0,14,False,False,False
15.237156860103191,0,7.0,0.0,24.0,14.3,8.6,8.0,14,False,False,False
15.37453079254675,0,11.0,0.0,26.69,12.3,5.0,15.0,20,False,False,False
15.088477753776006,0,14.0,0.0,21.87,10.5,4.2,12.0,14,False,False,False
15.442496990475203,0,14.0,2.0,31.97,18.9,4.7,16.0,14,False,False,False
15.179035655671361,0,14.0,1.0,25.3,11.8,4.1,8.0,14,False,False,False
15.440144621804082,0,9.0,0.0,27.59,16.6,5.0,5.0,17,False,False,False
15.402169795061031,0,14.0,2.0,31.97,18.9,4.7,14.0,14,False,False,False
15.479678861196804,0,14.0,2.0,36.36,25.0,3.3,12.0,14,False,False,False
14.921595192322973,0,13.0,0.0,26.6,15.6,8.8,17.0,20,False,False,False
14.822972369921347,0,14.0,0.0,23.76,14.1,8.6,17.0,20,False,False,False
15.513541778807769,0,11.0,1.0,35.48,11.5,9.8,11.0,20,False,False,False
15.15104700766936,0,14.0,0.0,21.56,10.5,4.2,14.0,14,False,False,False
15.560906316801452,0,16.0,2.0,39.71,27.1,4.1,11.0,20,False,False,False
15.753994918255302,0,16.0,2.0,54.09,31.9,6.5,6.0,20,False,False,False
15.3542710379779,0,11.0,1.0,34.54,14.8,10.9,11.0,20,False,False,False
15.916104306044671,0,11.0,3.0,78.05,41.9,12.6,8.0,20,False,False,False
15.653637735774547,0,11.0,3.0,51.5,31.6,7.1,13.0,20,False,False,False
15.714015782961898,0,14.0,2.0,55.02,29.0,13.6,3.0,14,False,False,False
15.747032114495013,0,6.0,0.0,29.0,13.5,7.4,10.0,17,False,False,False
15.665539092548997,0,9.0,1.0,42.4,14.9,13.1,18.0,17,False,False,False
15.86772490583979,0,9.0,2.0,66.2,35.6,12.1,23.0,17,False,False,False
15.59411403201661,0,9.0,1.0,36.78,14.0,10.0,11.0,17,False,False,False
15.619184434584442,0,6.0,2.0,52.5,28.7,11.0,5.0,15,False,False,False
15.507256671441246,0,6.0,2.0,35.48,20.1,9.6,6.0,15,False,False,False
15.57069507758455,0,6.0,1.0,38.71,21.7,9.8,1.0,15,False,False,False
15.551076148039208,0,6.0,1.0,37.7,21.2,9.8,2.0,15,False,False,False
15.629314257864404,0,6.0,2.0,54.73,29.8,11.2,5.0,15,False,False,False
16.021500606068262,0,11.0,4.0,67.72,47.1,5.0,8.0,20,False,False,False
15.428387749292552,0,11.0,1.0,36.14,11.5,9.8,8.0,20,False,False,False
15.662513766619933,0,11.0,3.0,51.5,31.6,7.1,16.0,20,False,False,False
15.69201963998727,0,14.0,3.0,51.13,32.1,6.5,4.0,14,False,False,False
15.338206657073195,0,14.0,1.0,31.81,14.1,10.0,8.0,14,False,False,False
15.082026519011627,0,14.0,0.0,21.56,10.5,4.2,9.0,14,False,False,False
15.743052031123504,0,13.0,2.0,57.06,29.8,12.1,3.0,14,False,False,False
15.657914185936919,0,11.0,3.0,51.5,31.6,7.1,14.0,20,False,False,False
14.813468277654465,0,13.0,0.0,23.43,14.0,8.6,17.0,20,False,False,False
14.800428067654602,0,14.0,0.0,23.43,14.0,8.6,12.0,20,False,False,False
15.716307972808366,0,13.0,2.0,50.37,27.1,9.1,14.0,14,False,False,False
15.68846668419478,0,16.0,3.0,58.17,39.4,5.5,4.0,20,False,False,False
15.870205026195773,0,14.0,2.0,62.31,25.0,20.5,7.0,14,False,False,False
15.176487367510099,0,17.0,1.0,30.28,10.1,12.3,9.0,14,False,False,False
15.82372472458392,0,6.0,1.0,35.5,10.1,16.9,5.0,14,False,False,False
15.520258832020865,0,9.0,0.0,19.8,9.5,5.0,10.0,14,False,False,False
15.570756619312021,0,9.0,1.0,36.4,20.5,9.7,8.0,14,False,False,False
15.555513643139168,0,9.0,1.0,34.74,12.0,9.0,4.0,17,False,False,False
15.959809398091796,0,12.0,3.0,62.91,36.4,10.2,10.0,20,False,False,False
15.33275181853157,0,11.0,2.0,33.87,19.8,6.0,16.0,20,False,False,False
15.767215882505495,0,12.0,2.0,55.76,30.0,13.7,3.0,20,False,False,False
15.8946211698929,0,14.0,3.0,56.19,37.5,5.4,14.0,14,False,False,False
15.559592643652813,0,13.0,1.0,35.43,14.9,9.4,11.0,14,False,False,False
15.701840994452432,0,16.0,3.0,59.14,38.2,6.4,11.0,20,False,False,False
15.176487367510099,0,7.0,0.0,23.8,11.5,5.0,5.0,22,False,False,False
15.646225480808436,0,5.0,1.0,42.6,23.7,10.2,7.0,20,False,False,False
15.36310966175536,0,16.0,1.0,33.82,14.7,10.9,4.0,20,False,False,False
15.420706887590947,0,14.0,2.0,35.62,21.5,6.6,11.0,14,False,False,False
15.771374008165374,0,12.0,2.0,46.07,29.0,5.8,5.0,20,False,False,False
15.206177097168608,0,14.0,1.0,25.3,11.8,4.1,8.0,14,False,False,False
15.829079489004743,0,12.0,1.0,55.4,16.2,24.5,2.0,9,False,False,False
15.774196039552024,0,12.0,1.0,47.83,15.4,17.9,5.0,9,False,False,False
15.424948670398354,0,12.0,0.0,24.46,14.5,12.5,12.0,9,False,False,False
15.830413711839864,0,8.0,0.0,23.5,14.0,5.5,30.0,17,False,False,False
15.547707726329794,0,9.0,1.0,29.8,13.1,5.8,13.0,14,False,False,False
15.820444182138292,0,9.0,2.0,47.6,30.8,6.1,14.0,14,False,False,False
15.80965711245077,0,8.0,1.0,35.3,10.1,17.0,4.0,17,False,False,False
16.043941016177452,0,8.0,3.0,52.4,36.2,3.4,13.0,17,False,False,False
15.894537138559667,0,8.0,1.0,38.8,11.1,18.1,7.0,17,False,False,False
15.948103098679375,0,17.0,1.0,44.9,13.2,21.2,13.0,17,False,False,False
15.789025590508857,0,16.0,3.0,61.04,35.4,5.8,14.0,20,False,False,False
16.058473451548622,0,12.0,3.0,72.19,44.5,10.3,3.0,20,False,False,False
15.627524349844421,0,16.0,2.0,49.13,20.7,9.5,6.0,20,False,False,False
15.71559140516795,0,16.0,3.0,59.14,38.2,6.4,9.0,20,False,False,False
15.945938540706994,0,16.0,3.0,58.3,39.5,5.5,14.0,20,False,False,False
15.719733010506518,0,16.0,3.0,58.3,39.5,5.5,12.0,20,False,False,False
15.921454415197239,0,16.0,3.0,58.17,39.4,5.5,4.0,20,False,False,False
15.634051513476726,0,16.0,2.0,46.89,28.5,5.4,6.0,20,False,False,False
15.997394398947486,0,16.0,3.0,58.31,38.1,4.7,9.0,20,False,False,False
15.791084774178284,0,16.0,3.0,61.04,35.4,5.8,10.0,20,False,False,False
15.386136329767972,0,11.0,1.0,33.88,14.8,10.9,14.0,20,False,False,False
15.39198633939785,0,11.0,0.0,26.04,16.1,8.8,15.0,20,False,False,False
15.187348425713497,0,11.0,0.0,25.04,16.2,8.7,12.0,20,False,False,False
15.202413733718918,0,11.0,0.0,25.04,16.2,8.7,16.0,20,False,False,False
15.419041458303786,0,14.0,2.0,35.7,23.5,3.9,11.0,14,False,False,False
15.619460256839085,0,14.0,2.0,42.45,26.0,8.3,11.0,14,False,False,False
15.834640100831011,0,11.0,3.0,53.91,34.8,5.0,9.0,20,False,False,False
15.613050620655352,0,11.0,2.0,44.44,27.3,5.0,12.0,20,False,False,False
15.774430003684655,0,11.0,3.0,51.2,33.1,6.4,15.0,20,False,False,False
15.985824035909275,0,11.0,4.0,69.53,46.9,5.0,11.0,20,False,False,False
15.49085942431908,0,11.0,1.0,33.88,14.8,10.9,12.0,20,False,False,False
15.37500563215536,0,11.0,2.0,35.68,22.7,5.0,15.0,20,False,False,False
15.359108836513935,0,14.0,0.0,25.05,11.8,4.1,16.0,14,False,False,False
15.839419569221443,0,5.0,2.0,60.6,32.8,11.7,9.0,20,False,False,False
15.929839036501642,0,9.0,2.0,60.6,32.8,11.7,14.0,14,False,False,False
15.689074412968596,0,9.0,1.0,42.2,23.5,10.1,13.0,14,False,False,False
15.641296665488797,0,5.0,1.0,42.6,23.7,10.2,4.0,20,False,False,False
15.64650227874058,0,5.0,1.0,41.8,23.3,10.1,13.0,20,False,False,False
15.648272005514528,0,5.0,1.0,42.6,23.7,10.2,7.0,20,False,False,False
15.774091238588774,0,14.0,3.0,55.75,37.4,5.4,14.0,14,False,False,False
15.601237199560053,0,8.0,2.0,36.44,20.6,9.7,4.0,15,False,False,False
15.963791359333374,0,8.0,2.0,46.59,22.5,10.4,8.0,15,False,False,False
15.220619803821275,0,14.0,0.0,25.05,11.8,4.1,12.0,14,False,False,False
15.485792174096973,0,11.0,2.0,42.32,28.0,6.1,10.0,20,False,False,False
15.096444681204078,0,30.0,1.0,40.06,20.0,10.0,4.0,17,False,False,False
14.74767503269543,0,12.0,0.0,20.17,12.3,14.2,3.0,9,False,False,False
15.382041178155344,0,20.0,0.0,24.4,12.0,4.0,3.0,15,False,False,False
15.767118870179669,0,12.0,1.0,38.9,21.8,9.9,4.0,9,False,False,False
15.807486210288474,0,12.0,1.0,40.5,22.6,10.0,5.0,9,False,False,False
15.425348590339713,0,12.0,0.0,24.4,14.5,8.7,3.0,9,False,False,False
15.806121022549506,0,12.0,1.0,39.8,22.3,9.9,6.0,9,False,False,False
15.893701442898895,0,12.0,2.0,48.5,26.7,10.7,6.0,9,False,False,False
15.72357063125643,0,12.0,1.0,40.4,22.6,10.0,2.0,9,False,False,False
16.04659975666463,0,12.0,2.0,60.7,32.8,11.7,2.0,9,False,False,False
16.0625830467363,0,12.0,2.0,63.5,34.2,11.9,3.0,9,False,False,False
15.785416352045807,0,12.0,1.0,47.2,26.0,10.5,4.0,9,False,False,False
15.80884953683047,0,12.0,1.0,43.2,24.0,10.2,6.0,9,False,False,False
15.86706702468927,0,12.0,2.0,50.1,27.5,10.8,5.0,9,False,False,False
15.810211007243431,0,12.0,1.0,39.9,22.3,9.9,5.0,9,False,False,False
15.435844096893058,0,8.0,0.0,27.85,14.0,5.0,14.0,14,False,False,False
15.498399097977055,0,11.0,1.0,33.88,14.8,10.9,14.0,20,False,False,False
15.29868931370735,0,14.0,0.0,25.05,11.8,4.1,11.0,14,False,False,False
15.321521639522052,0,7.0,0.0,22.1,13.3,8.5,15.0,14,False,False,False
15.90737474309945,0,8.0,1.0,40.7,17.1,10.0,10.0,14,False,False,False
15.789591722875162,0,7.0,1.0,35.8,17.0,10.0,20.0,17,False,False,False
15.86772490583979,0,9.0,2.0,66.2,35.6,12.1,8.0,17,False,False,False
15.892447966919223,0,12.0,3.0,62.91,36.4,10.2,7.0,20,False,False,False
15.990231256239948,0,7.0,2.0,54.2,29.5,11.1,7.0,14,False,False,False
15.797890524542016,0,12.0,1.0,40.2,22.5,10.0,2.0,9,False,False,False
15.630050080298924,0,5.0,1.0,46.7,25.7,10.5,2.0,20,False,False,False
15.712377660878204,0,5.0,2.0,52.5,28.7,11.0,9.0,20,False,False,False
15.777302633191963,0,5.0,2.0,57.5,31.2,11.4,10.0,20,False,False,False
15.882588610715684,0,5.0,2.0,60.0,32.5,11.6,9.0,20,False,False,False
15.834250474863023,0,5.0,2.0,59.4,32.2,11.6,7.0,20,False,False,False
15.94668091792736,0,9.0,1.0,36.0,14.5,10.0,1.0,14,False,False,False
16.025042532074547,0,9.0,2.0,43.7,25.1,7.4,5.0,14,False,False,False
15.938383766006723,0,9.0,1.0,35.4,14.5,10.0,10.0,14,False,False,False
16.027437742537938,0,9.0,2.0,43.7,25.1,7.4,11.0,14,False,False,False
15.938383766006723,0,9.0,1.0,35.4,14.5,9.7,11.0,14,False,False,False
15.940499989508732,0,9.0,1.0,35.4,14.5,10.0,13.0,14,False,False,False
15.98106568832573,0,9.0,2.0,47.0,25.5,7.9,1.0,14,False,False,False
15.90506405109933,0,9.0,1.0,39.5,15.8,9.9,1.0,14,False,False,False
15.996576733075994,0,9.0,2.0,47.1,25.7,6.7,9.0,14,False,False,False
15.970282297789536,0,9.0,2.0,46.0,25.5,7.9,9.0,14,False,False,False
15.982613213425735,0,9.0,2.0,47.2,28.0,6.4,14.0,14,False,False,False
16.001881221895097,0,9.0,2.0,47.1,25.7,6.7,16.0,14,False,False,False
15.35724462490319,0,14.0,1.0,31.98,14.0,10.0,9.0,14,False,False,False
15.62238849832403,0,11.0,2.0,44.44,27.3,5.0,8.0,20,False,False,False
15.86490247321808,0,16.0,3.0,51.1,33.1,6.4,14.0,20,False,False,False
15.617507775483023,0,16.0,1.0,34.45,14.7,10.9,9.0,20,False,False,False
15.851394073935117,0,16.0,2.0,52.74,25.5,13.2,12.0,20,False,False,False
15.942551197632893,0,8.0,2.0,51.9,26.5,10.8,3.0,14,False,False,False
14.612319762561462,0,14.0,0.0,17.3,10.9,8.1,5.0,20,False,False,False
15.659577332297198,0,11.0,3.0,51.5,31.6,7.1,10.0,20,False,False,False
15.123843647884687,0,36.0,1.0,23.7,14.1,4.0,6.0,16,False,False,False
15.970969987817945,0,11.0,4.0,75.2,50.2,5.0,11.0,20,False,False,False
15.489612171200644,0,17.0,0.0,23.3,11.1,6.0,22.0,17,False,False,False
15.59046307836746,0,30.0,1.0,19.8,14.0,3.0,9.0,17,False,False,False
15.607270193858982,0,5.0,1.0,42.6,19.5,10.0,7.0,20,False,False,False
15.128858080246474,0,11.0,0.0,22.9,14.9,8.5,16.0,20,False,False,False
15.83565196749136,0,11.0,3.0,59.87,38.3,6.4,12.0,20,False,False,False
15.512226661789876,0,12.0,1.0,34.1,10.3,11.7,3.0,9,False,False,False
15.770428726993433,0,3.0,2.0,35.8,10.2,17.0,11.0,17,False,False,False
15.803385043104912,0,5.0,1.0,44.5,18.5,10.8,7.0,15,False,False,False
14.813842368668352,0,14.0,0.0,23.75,14.1,8.6,7.0,20,False,False,False
15.866734064422623,0,9.0,2.0,60.29,29.0,14.0,3.0,17,False,False,False
15.238012925513614,0,16.0,0.0,21.94,10.7,3.8,9.0,20,False,False,False
15.867781422310951,0,16.0,3.0,51.1,33.1,6.4,16.0,20,False,False,False
15.84106610500685,0,8.0,2.0,51.92,23.0,10.9,11.0,17,False,False,False
16.03377305595245,0,7.0,2.0,54.2,29.5,11.1,16.0,14,False,False,False
15.938019970295489,0,14.0,3.0,56.85,37.8,5.5,16.0,14,False,False,False
15.4624779465239,0,11.0,2.0,39.84,26.3,5.0,8.0,20,False,False,False
15.643353291645411,0,5.0,1.0,42.6,23.7,10.2,4.0,20,False,False,False
15.825066106228192,0,12.0,2.0,69.5,37.3,12.4,11.0,9,False,False,False
15.799799857366997,0,5.0,2.0,52.5,28.7,11.0,7.0,20,False,False,False
15.749116896046264,0,9.0,1.0,40.2,15.7,13.4,5.0,17,False,False,False
15.359398237653162,0,16.0,2.0,35.31,24.2,3.0,17.0,20,False,False,False
15.531741199948074,0,11.0,2.0,39.84,26.3,5.0,10.0,20,False,False,False
15.868777642789647,0,3.0,2.0,39.4,23.4,7.4,6.0,17,False,False,False
15.881049783724945,0,3.0,1.0,44.7,12.2,22.3,6.0,17,False,False,False
15.715617726770375,0,16.0,3.0,58.17,39.4,5.5,6.0,20,False,False,False
15.186739503461663,0,11.0,0.0,25.38,16.1,8.7,8.0,20,False,False,False
15.659059656718547,0,11.0,2.0,47.4,29.1,9.2,10.0,20,False,False,False
15.657595837050952,0,11.0,2.0,47.4,29.1,9.2,13.0,20,False,False,False
15.136656878894257,0,16.0,0.0,21.31,10.7,3.8,3.0,20,False,False,False
15.812503343506034,0,16.0,3.0,61.63,35.4,5.8,7.0,20,False,False,False
15.842480084522354,0,13.0,2.0,54.6,31.2,9.9,14.0,14,False,False,False
15.333911328151704,0,11.0,0.0,25.38,16.1,8.7,12.0,20,False,False,False
15.898541151286077,0,14.0,3.0,56.19,37.5,5.4,14.0,14,False,False,False
15.732433317205148,0,30.0,2.0,44.0,24.4,17.6,13.0,14,False,False,False
15.38412668421143,0,5.0,1.0,19.7,12.1,5.1,20.0,14,False,False,False
15.976163470318788,0,9.0,3.0,74.8,39.9,12.8,3.0,17,False,False,False
15.601922588426042,0,10.0,1.0,37.3,15.0,10.0,8.0,17,False,False,False
16.0643953568065,0,10.0,3.0,79.64,44.0,16.0,12.0,17,False,False,False
15.560311359808267,0,10.0,1.0,34.28,12.0,10.0,12.0,17,False,False,False
15.511221758400664,0,10.0,1.0,34.28,12.0,10.0,14.0,17,False,False,False
15.548263023409424,0,10.0,1.0,34.28,12.0,10.0,19.0,17,False,False,False
15.798782688306074,0,10.0,2.0,53.43,24.0,18.0,10.0,17,False,False,False
15.533950129042084,0,10.0,1.0,35.29,14.0,10.0,18.0,17,False,False,False
15.876197450526924,0,10.0,2.0,59.48,29.0,14.0,3.0,17,False,False,False
15.856684262360385,0,10.0,2.0,57.46,25.0,16.0,10.0,17,False,False,False
15.278578674164836,0,10.0,0.0,28.23,17.0,5.0,3.0,17,False,False,False
15.883510771556793,0,9.0,2.0,61.31,28.0,13.0,8.0,17,False,False,False
15.816514904528596,0,9.0,2.0,58.24,26.0,16.0,10.0,17,False,False,False
15.913970228125077,0,9.0,2.0,58.24,26.0,16.0,22.0,17,False,False,False
15.556683149900126,0,14.0,1.0,31.71,14.1,10.0,14.0,14,False,False,False
15.558116371968028,0,14.0,1.0,31.71,14.1,10.0,15.0,14,False,False,False
15.940100402183342,0,14.0,4.0,71.69,51.5,5.3,8.0,14,False,False,False
15.610328179607128,0,8.0,1.0,42.34,14.9,11.8,12.0,17,False,False,False
15.607627796518583,0,8.0,1.0,44.07,17.6,12.4,10.0,17,False,False,False
15.62025732594494,0,8.0,1.0,44.07,17.6,12.4,12.0,17,False,False,False
15.498872868560564,0,8.0,1.0,44.15,17.0,11.0,12.0,17,False,False,False
15.470111684175595,0,9.0,1.0,44.18,16.0,11.5,2.0,17,False,False,False
15.585315786836004,0,9.0,1.0,44.15,17.0,11.0,12.0,17,False,False,False
15.603712372905127,0,8.0,1.0,42.31,14.9,11.8,10.0,17,False,False,False
15.885190358506783,0,8.0,2.0,75.0,38.9,12.1,10.0,17,False,False,False
15.620651593331923,0,8.0,1.0,44.18,17.0,11.0,10.0,17,False,False,False
15.589206866147153,0,8.0,1.0,44.14,17.7,12.5,2.0,17,False,False,False
15.971042854783809,0,9.0,3.0,85.72,52.5,9.8,12.0,17,False,False,False
15.606294217911945,0,8.0,1.0,44.18,17.0,11.0,4.0,17,False,False,False
16.014301685397676,0,9.0,3.0,85.72,52.5,9.8,4.0,17,False,False,False
15.610496981636476,0,8.0,1.0,42.34,14.9,11.8,12.0,17,False,False,False
15.939519551174891,0,8.0,2.0,75.01,38.9,12.1,9.0,17,False,False,False
15.906656584139085,0,8.0,2.0,75.0,38.9,12.1,12.0,17,False,False,False
15.604139298237389,0,8.0,1.0,42.34,14.9,11.8,10.0,17,False,False,False
15.941807178457248,0,8.0,2.0,75.0,38.9,12.1,8.0,17,False,False,False
15.936964705105781,0,8.0,2.0,75.0,38.9,12.1,6.0,17,False,False,False
15.616603831398333,0,8.0,1.0,44.07,17.6,12.4,12.0,17,False,False,False
15.630580872573805,0,8.0,1.0,43.85,17.6,12.3,8.0,17,False,False,False
15.626645929467408,0,8.0,1.0,44.2,17.6,12.5,4.0,17,False,False,False
15.645749921135014,0,8.0,1.0,44.33,16.0,11.0,12.0,17,False,False,False
15.765685457173765,0,8.0,2.0,56.42,32.3,5.0,11.0,17,False,False,False
15.635432547642628,0,8.0,1.0,43.94,17.6,11.8,10.0,17,False,False,False
15.558702488240064,0,8.0,1.0,42.91,16.0,12.0,1.0,17,False,False,False
15.618884484170371,0,8.0,1.0,44.18,17.0,11.0,8.0,17,False,False,False
15.629243825202403,0,8.0,1.0,44.32,17.6,12.6,11.0,17,False,False,False
15.56001505900628,0,8.0,1.0,42.93,16.0,12.0,1.0,17,False,False,False
15.636450278828232,0,8.0,1.0,43.94,17.6,11.8,10.0,17,False,False,False
15.721018564825199,0,8.0,2.0,55.55,32.7,5.0,2.0,17,False,False,False
15.755113285564397,0,8.0,2.0,56.51,32.3,5.0,11.0,17,False,False,False
15.632609747436543,0,8.0,1.0,44.22,16.0,12.0,10.0,17,False,False,False
15.558045993915307,0,8.0,1.0,43.01,16.0,12.0,1.0,17,False,False,False
15.628645436625854,0,8.0,1.0,44.2,17.6,12.5,4.0,17,False,False,False
15.745469299959716,0,8.0,2.0,54.32,32.5,5.0,9.0,17,False,False,False
15.629429841459391,0,8.0,1.0,44.52,15.8,13.5,10.0,17,False,False,False
15.435111847862432,0,8.0,1.0,42.93,16.0,12.0,1.0,17,False,False,False
15.588460906205274,0,8.0,1.0,42.36,16.0,11.5,8.0,17,False,False,False
15.605887572041409,0,8.0,1.0,42.56,16.0,11.7,6.0,17,False,False,False
15.634531370288098,0,8.0,1.0,44.42,16.0,11.5,11.0,17,False,False,False
15.584708246932067,0,8.0,1.0,42.22,16.0,11.5,9.0,17,False,False,False
15.565570912003071,0,8.0,1.0,42.91,16.0,12.0,1.0,17,False,False,False
15.461516630178936,0,8.0,1.0,43.01,16.0,12.0,1.0,17,False,False,False
15.624405211133743,0,8.0,1.0,44.34,16.0,11.5,11.0,17,False,False,False
15.577423346851194,0,8.0,1.0,42.77,15.8,13.7,6.0,17,False,False,False
15.632535321297789,0,8.0,1.0,43.85,17.6,12.3,8.0,17,False,False,False
15.751238905093343,0,9.0,2.0,56.51,32.3,5.0,11.0,17,False,False,False
15.631304862519052,0,8.0,1.0,44.1,17.6,12.4,6.0,17,False,False,False
15.643394445357586,0,8.0,1.0,44.22,16.0,12.0,10.0,17,False,False,False
15.450447586945273,0,8.0,1.0,42.91,16.0,12.0,1.0,17,False,False,False
15.632122139257104,0,8.0,1.0,44.42,16.0,11.5,10.0,17,False,False,False
15.642924935284322,0,8.0,1.0,44.42,16.0,11.5,10.0,17,False,False,False
15.615221827659912,0,8.0,1.0,44.04,16.0,11.0,9.0,17,False,False,False
15.614994450206492,0,9.0,1.0,44.22,16.0,11.5,10.0,17,False,False,False
15.54348126935644,0,14.0,2.0,42.14,26.0,7.7,11.0,14,False,False,False
15.816990693309524,0,11.0,1.0,39.4,20.0,11.2,8.0,14,False,False,False
15.543932739840034,0,8.0,1.0,34.34,14.3,9.4,9.0,14,False,False,False
14.930652476452392,0,15.0,0.0,28.5,25.0,9.0,3.0,15,False,False,False
15.803385043104912,0,10.0,2.0,54.6,31.2,9.9,17.0,17,False,False,False
16.03773198344935,0,13.0,3.0,72.19,44.5,10.3,3.0,14,False,False,False
15.494941401658812,0,14.0,2.0,31.73,19.4,4.0,16.0,14,False,False,False
15.822843934235573,0,13.0,2.0,54.22,28.6,13.6,4.0,14,False,False,False
15.501083985696608,0,11.0,1.0,33.88,14.8,10.9,16.0,20,False,False,False
15.497555044589467,0,11.0,1.0,33.88,14.8,10.9,14.0,20,False,False,False
15.48803556372402,0,11.0,2.0,42.32,28.0,6.1,11.0,20,False,False,False
15.355643192974913,0,11.0,2.0,33.88,19.8,6.0,17.0,20,False,False,False
15.54987199641124,0,11.0,2.0,39.84,26.3,5.0,15.0,20,False,False,False
15.561768001166653,0,9.0,1.0,42.35,16.0,11.5,9.0,17,False,False,False
15.391947685324412,0,14.0,2.0,31.73,19.4,4.0,14.0,14,False,False,False
15.74557482148617,0,9.0,2.0,41.9,23.3,10.1,4.0,14,False,False,False
15.777897220692275,0,7.0,2.0,44.2,24.5,10.3,3.0,14,False,False,False
15.781352317593704,0,8.0,1.0,33.4,11.5,10.7,11.0,17,False,False,False
15.836138625771119,0,8.0,1.0,35.8,10.1,17.0,12.0,17,False,False,False
15.674332080293027,0,11.0,2.0,52.87,25.6,13.3,11.0,20,False,False,False
15.52930866590278,0,30.0,1.0,37.4,25.0,11.5,19.0,17,False,False,False
15.611480484098418,0,16.0,3.0,52.81,34.9,5.7,8.0,20,False,False,False
15.780896109915355,0,16.0,3.0,61.48,35.2,5.7,10.0,20,False,False,False
15.491312262215441,0,11.0,2.0,42.32,28.0,6.1,6.0,20,False,False,False
15.668161750588864,0,11.0,3.0,51.2,33.1,6.4,12.0,20,False,False,False
15.700396157028255,0,9.0,1.0,39.2,14.5,11.5,5.0,17,False,False,False
15.566665196590284,0,9.0,1.0,41.9,23.3,10.1,6.0,14,False,False,False
15.832882661145046,0,17.0,1.0,44.7,12.2,22.3,2.0,17,False,False,False
15.600662076026405,0,8.0,1.0,44.18,17.0,11.0,2.0,17,False,False,False
15.584285392676636,0,8.0,1.0,44.49,17.0,11.3,1.0,17,False,False,False
15.579458685585049,0,5.0,1.0,42.9,23.8,10.2,9.0,20,False,False,False
15.596056220155852,0,5.0,1.0,41.8,23.3,10.1,17.0,20,False,False,False
15.831525093877724,0,9.0,2.0,60.6,32.8,11.7,8.0,14,False,False,False
15.836356020505534,0,9.0,2.0,60.6,32.8,11.7,10.0,14,False,False,False
15.903151021437804,0,9.0,2.0,60.6,32.8,11.7,12.0,14,False,False,False
15.833943474420304,0,9.0,2.0,60.6,32.8,11.7,9.0,14,False,False,False
15.537652138994549,0,9.0,1.0,39.0,21.9,9.9,2.0,14,False,False,False
15.53939278316158,0,9.0,1.0,39.0,21.9,9.9,3.0,14,False,False,False
15.541130402750447,0,9.0,1.0,39.0,21.9,9.9,4.0,14,False,False,False
15.563022205945261,0,9.0,1.0,41.9,23.3,10.1,4.0,14,False,False,False
15.584683698993436,0,9.0,1.0,41.9,23.3,10.1,16.0,14,False,False,False
15.586467820483064,0,9.0,1.0,41.9,23.3,10.1,17.0,14,False,False,False
15.821792658262039,0,9.0,2.0,60.6,32.8,11.7,4.0,14,False,False,False
15.824234661589571,0,9.0,2.0,60.6,32.8,11.7,5.0,14,False,False,False
15.826335407392877,0,9.0,2.0,61.1,33.0,11.7,5.0,14,False,False,False
15.826670716061031,0,9.0,2.0,60.6,32.8,11.7,6.0,14,False,False,False
15.828378308749457,0,9.0,2.0,61.1,33.0,11.7,6.0,14,False,False,False
15.836508433750884,0,9.0,2.0,61.1,33.0,11.7,10.0,14,False,False,False
15.84060163687586,0,9.0,2.0,61.6,33.3,11.7,8.0,14,False,False,False
15.850579015796207,0,9.0,2.0,61.1,33.0,11.7,17.0,14,False,False,False
15.856731016694035,0,9.0,2.0,61.6,33.3,11.7,16.0,14,False,False,False
15.874334893168376,0,9.0,2.0,64.5,34.7,12.0,2.0,14,False,False,False
